label,rule,reproduced,extra,reference_total,positions
5vja,любой углерод,12,0,12,85
5vja,углерод и сера,12,0,12,85
5vja,углерод и галогены,12,0,12,85
5vja,"углерод, сера, фтор",12,0,12,85
5vja,"углерод, сера, хлор",12,0,12,85
5vja,"углерод, сера, галогены",12,0,12,85
5vja,любой тяжёлый атом,12,2,12,85
5vja,любой углерод,13,0,13,85
5vja,углерод и сера,13,0,13,85
5vja,углерод и галогены,13,0,13,85
5vja,"углерод, сера, фтор",13,0,13,85
5vja,"углерод, сера, хлор",13,0,13,85
5vja,"углерод, сера, галогены",13,0,13,85
5vja,любой тяжёлый атом,13,0,13,85
3bqr,любой углерод,13,0,13,85
3bqr,углерод и сера,13,0,13,85
3bqr,углерод и галогены,13,0,13,85
3bqr,"углерод, сера, фтор",13,0,13,85
3bqr,"углерод, сера, хлор",13,0,13,85
3bqr,"углерод, сера, галогены",13,0,13,85
3bqr,любой тяжёлый атом,13,3,13,85
5vja,любой углерод,12,0,12,85
5vja,углерод и сера,12,0,12,85
5vja,углерод и галогены,12,0,12,85
5vja,"углерод, сера, фтор",12,0,12,85
5vja,"углерод, сера, хлор",12,0,12,85
5vja,"углерод, сера, галогены",12,0,12,85
5vja,любой тяжёлый атом,12,2,12,85
5vja,любой углерод,13,0,13,85
5vja,углерод и сера,13,0,13,85
5vja,углерод и галогены,13,0,13,85
5vja,"углерод, сера, фтор",13,0,13,85
5vja,"углерод, сера, хлор",13,0,13,85
5vja,"углерод, сера, галогены",13,0,13,85
5vja,любой тяжёлый атом,13,0,13,85
5vja,любой углерод,12,0,12,85
5vja,углерод и сера,12,0,12,85
5vja,углерод и галогены,12,0,12,85
5vja,"углерод, сера, фтор",12,0,12,85
5vja,"углерод, сера, хлор",12,0,12,85
5vja,"углерод, сера, галогены",12,0,12,85
5vja,любой тяжёлый атом,12,2,12,85
5a6n,любой углерод,6,0,7,85
5a6n,углерод и сера,7,0,7,85
5a6n,углерод и галогены,6,0,7,85
5a6n,"углерод, сера, фтор",7,0,7,85
5a6n,"углерод, сера, хлор",7,0,7,85
5a6n,"углерод, сера, галогены",7,0,7,85
5a6n,любой тяжёлый атом,7,4,7,85
2j90,любой углерод,13,0,13,85
2j90,углерод и сера,13,0,13,85
2j90,углерод и галогены,13,0,13,85
2j90,"углерод, сера, фтор",13,0,13,85
2j90,"углерод, сера, хлор",13,0,13,85
2j90,"углерод, сера, галогены",13,0,13,85
2j90,любой тяжёлый атом,13,3,13,85
5ot5,любой углерод,10,0,10,85
5ot5,углерод и сера,10,0,10,85
5ot5,углерод и галогены,10,0,10,85
5ot5,"углерод, сера, фтор",10,0,10,85
5ot5,"углерод, сера, хлор",10,0,10,85
5ot5,"углерод, сера, галогены",10,0,10,85
5ot5,любой тяжёлый атом,10,0,10,85
5cqw,любой углерод,6,0,13,85
5cqw,углерод и сера,6,0,13,85
5cqw,углерод и галогены,13,0,13,85
5cqw,"углерод, сера, фтор",6,0,13,85
5cqw,"углерод, сера, хлор",6,0,13,85
5cqw,"углерод, сера, галогены",13,0,13,85
5cqw,любой тяжёлый атом,13,2,13,85
5cqu,любой углерод,10,0,15,85
5cqu,углерод и сера,10,0,15,85
5cqu,углерод и галогены,15,0,15,85
5cqu,"углерод, сера, фтор",10,0,15,85
5cqu,"углерод, сера, хлор",10,0,15,85
5cqu,"углерод, сера, галогены",15,0,15,85
5cqu,любой тяжёлый атом,15,3,15,85
5cqw,любой углерод,6,0,14,85
5cqw,углерод и сера,6,0,14,85
5cqw,углерод и галогены,14,0,14,85
5cqw,"углерод, сера, фтор",6,0,14,85
5cqw,"углерод, сера, хлор",6,0,14,85
5cqw,"углерод, сера, галогены",14,0,14,85
5cqw,любой тяжёлый атом,14,1,14,85
5cqw,любой углерод,6,0,13,85
5cqw,углерод и сера,6,0,13,85
5cqw,углерод и галогены,13,0,13,85
5cqw,"углерод, сера, фтор",6,0,13,85
5cqw,"углерод, сера, хлор",6,0,13,85
5cqw,"углерод, сера, галогены",13,0,13,85
5cqw,любой тяжёлый атом,13,2,13,85
5cqu,любой углерод,10,0,15,85
5cqu,углерод и сера,10,0,15,85
5cqu,углерод и галогены,15,0,15,85
5cqu,"углерод, сера, фтор",10,0,15,85
5cqu,"углерод, сера, хлор",10,0,15,85
5cqu,"углерод, сера, галогены",15,0,15,85
5cqu,любой тяжёлый атом,15,3,15,85
5cqw,любой углерод,6,0,14,85
5cqw,углерод и сера,6,0,14,85
5cqw,углерод и галогены,14,0,14,85
5cqw,"углерод, сера, фтор",6,0,14,85
5cqw,"углерод, сера, хлор",6,0,14,85
5cqw,"углерод, сера, галогены",14,0,14,85
5cqw,любой тяжёлый атом,14,1,14,85
7zy0,любой углерод,8,0,8,85
7zy0,углерод и сера,8,0,8,85
7zy0,углерод и галогены,8,0,8,85
7zy0,"углерод, сера, фтор",8,0,8,85
7zy0,"углерод, сера, хлор",8,0,8,85
7zy0,"углерод, сера, галогены",8,0,8,85
7zy0,любой тяжёлый атом,8,8,8,85
8aec,любой углерод,8,0,8,85
8aec,углерод и сера,8,0,8,85
8aec,углерод и галогены,8,0,8,85
8aec,"углерод, сера, фтор",8,0,8,85
8aec,"углерод, сера, хлор",8,0,8,85
8aec,"углерод, сера, галогены",8,0,8,85
8aec,любой тяжёлый атом,8,9,8,85
7zyr,любой углерод,8,0,8,85
7zyr,углерод и сера,8,0,8,85
7zyr,углерод и галогены,8,0,8,85
7zyr,"углерод, сера, фтор",8,0,8,85
7zyr,"углерод, сера, хлор",8,0,8,85
7zyr,"углерод, сера, галогены",8,0,8,85
7zyr,любой тяжёлый атом,8,9,8,85
6q4q,любой углерод,8,0,8,85
6q4q,углерод и сера,8,0,8,85
6q4q,углерод и галогены,8,0,8,85
6q4q,"углерод, сера, фтор",8,0,8,85
6q4q,"углерод, сера, хлор",8,0,8,85
6q4q,"углерод, сера, галогены",8,0,8,85
6q4q,любой тяжёлый атом,8,1,8,85
7zy2,любой углерод,7,0,7,85
7zy2,углерод и сера,7,0,7,85
7zy2,углерод и галогены,7,0,7,85
7zy2,"углерод, сера, фтор",7,0,7,85
7zy2,"углерод, сера, хлор",7,0,7,85
7zy2,"углерод, сера, галогены",7,0,7,85
7zy2,любой тяжёлый атом,7,12,7,85
5ot6,любой углерод,9,0,9,85
5ot6,углерод и сера,9,0,9,85
5ot6,углерод и галогены,9,0,9,85
5ot6,"углерод, сера, фтор",9,0,9,85
5ot6,"углерод, сера, хлор",9,0,9,85
5ot6,"углерод, сера, галогены",9,0,9,85
5ot6,любой тяжёлый атом,9,1,9,85
5mo7,любой углерод,6,0,7,85
5mo7,углерод и сера,7,0,7,85
5mo7,углерод и галогены,6,0,7,85
5mo7,"углерод, сера, фтор",7,0,7,85
5mo7,"углерод, сера, хлор",7,0,7,85
5mo7,"углерод, сера, галогены",7,0,7,85
5mo7,любой тяжёлый атом,7,1,7,85
6gmd,любой углерод,6,0,6,85
6gmd,углерод и сера,6,0,6,85
6gmd,углерод и галогены,6,0,6,85
6gmd,"углерод, сера, фтор",6,0,6,85
6gmd,"углерод, сера, хлор",6,0,6,85
6gmd,"углерод, сера, галогены",6,0,6,85
6gmd,любой тяжёлый атом,6,6,6,85
6gmd,любой углерод,7,0,7,85
6gmd,углерод и сера,7,0,7,85
6gmd,углерод и галогены,7,0,7,85
6gmd,"углерод, сера, фтор",7,0,7,85
6gmd,"углерод, сера, хлор",7,0,7,85
6gmd,"углерод, сера, галогены",7,0,7,85
6gmd,любой тяжёлый атом,7,5,7,85
5ct0,любой углерод,8,0,8,85
5ct0,углерод и сера,8,0,8,85
5ct0,углерод и галогены,8,0,8,85
5ct0,"углерод, сера, фтор",8,0,8,85
5ct0,"углерод, сера, хлор",8,0,8,85
5ct0,"углерод, сера, галогены",8,0,8,85
5ct0,любой тяжёлый атом,8,0,8,85
6gmd,любой углерод,7,0,7,85
6gmd,углерод и сера,7,0,7,85
6gmd,углерод и галогены,7,0,7,85
6gmd,"углерод, сера, фтор",7,0,7,85
6gmd,"углерод, сера, хлор",7,0,7,85
6gmd,"углерод, сера, галогены",7,0,7,85
6gmd,любой тяжёлый атом,7,5,7,85
6gmd,любой углерод,6,0,6,85
6gmd,углерод и сера,6,0,6,85
6gmd,углерод и галогены,6,0,6,85
6gmd,"углерод, сера, фтор",6,0,6,85
6gmd,"углерод, сера, хлор",6,0,6,85
6gmd,"углерод, сера, галогены",6,0,6,85
6gmd,любой тяжёлый атом,6,6,6,85
7qge,любой углерод,4,0,8,85
7qge,углерод и сера,4,0,8,85
7qge,углерод и галогены,8,0,8,85
7qge,"углерод, сера, фтор",4,0,8,85
7qge,"углерод, сера, хлор",4,0,8,85
7qge,"углерод, сера, галогены",8,0,8,85
7qge,любой тяжёлый атом,8,1,8,85
7qgb,любой углерод,6,0,8,85
7qgb,углерод и сера,6,0,8,85
7qgb,углерод и галогены,8,0,8,85
7qgb,"углерод, сера, фтор",6,0,8,85
7qgb,"углерод, сера, хлор",6,0,8,85
7qgb,"углерод, сера, галогены",8,0,8,85
7qgb,любой тяжёлый атом,8,3,8,85
7qge,любой углерод,4,0,9,85
7qge,углерод и сера,4,0,9,85
7qge,углерод и галогены,9,0,9,85
7qge,"углерод, сера, фтор",4,0,9,85
7qge,"углерод, сера, хлор",4,0,9,85
7qge,"углерод, сера, галогены",9,0,9,85
7qge,любой тяжёлый атом,9,6,9,85
7qgb,любой углерод,6,0,8,85
7qgb,углерод и сера,6,0,8,85
7qgb,углерод и галогены,8,0,8,85
7qgb,"углерод, сера, фтор",6,0,8,85
7qgb,"углерод, сера, хлор",6,0,8,85
7qgb,"углерод, сера, галогены",8,0,8,85
7qgb,любой тяжёлый атом,8,3,8,85
7qgd,любой углерод,6,0,8,85
7qgd,углерод и сера,6,0,8,85
7qgd,углерод и галогены,8,0,8,85
7qgd,"углерод, сера, фтор",6,0,8,85
7qgd,"углерод, сера, хлор",6,0,8,85
7qgd,"углерод, сера, галогены",8,0,8,85
7qgd,любой тяжёлый атом,8,4,8,85
7qgd,любой углерод,6,0,8,85
7qgd,углерод и сера,6,0,8,85
7qgd,углерод и галогены,8,0,8,85
7qgd,"углерод, сера, фтор",6,0,8,85
7qgd,"углерод, сера, хлор",6,0,8,85
7qgd,"углерод, сера, галогены",8,0,8,85
7qgd,любой тяжёлый атом,8,4,8,85
5kwh,любой углерод,16,0,16,85
5kwh,углерод и сера,16,0,16,85
5kwh,углерод и галогены,16,0,16,85
5kwh,"углерод, сера, фтор",16,0,16,85
5kwh,"углерод, сера, хлор",16,0,16,85
5kwh,"углерод, сера, галогены",16,0,16,85
5kwh,любой тяжёлый атом,16,1,16,85
5kwh,любой углерод,18,0,18,85
5kwh,углерод и сера,18,0,18,85
5kwh,углерод и галогены,18,0,18,85
5kwh,"углерод, сера, фтор",18,0,18,85
5kwh,"углерод, сера, хлор",18,0,18,85
5kwh,"углерод, сера, галогены",18,0,18,85
5kwh,любой тяжёлый атом,18,2,18,85
5kwh,любой углерод,16,0,16,85
5kwh,углерод и сера,16,0,16,85
5kwh,углерод и галогены,16,0,16,85
5kwh,"углерод, сера, фтор",16,0,16,85
5kwh,"углерод, сера, хлор",16,0,16,85
5kwh,"углерод, сера, галогены",16,0,16,85
5kwh,любой тяжёлый атом,16,1,16,85
5kwh,любой углерод,18,0,18,85
5kwh,углерод и сера,18,0,18,85
5kwh,углерод и галогены,18,0,18,85
5kwh,"углерод, сера, фтор",18,0,18,85
5kwh,"углерод, сера, хлор",18,0,18,85
5kwh,"углерод, сера, галогены",18,0,18,85
5kwh,любой тяжёлый атом,18,2,18,85
5ku8,любой углерод,17,0,17,85
5ku8,углерод и сера,17,0,17,85
5ku8,углерод и галогены,17,0,17,85
5ku8,"углерод, сера, фтор",17,0,17,85
5ku8,"углерод, сера, хлор",17,0,17,85
5ku8,"углерод, сера, галогены",17,0,17,85
5ku8,любой тяжёлый атом,17,3,17,85
5ku8,любой углерод,17,0,17,85
5ku8,углерод и сера,17,0,17,85
5ku8,углерод и галогены,17,0,17,85
5ku8,"углерод, сера, фтор",17,0,17,85
5ku8,"углерод, сера, хлор",17,0,17,85
5ku8,"углерод, сера, галогены",17,0,17,85
5ku8,любой тяжёлый атом,17,3,17,85
5mp8,любой углерод,6,0,6,85
5mp8,углерод и сера,6,0,6,85
5mp8,углерод и галогены,6,0,6,85
5mp8,"углерод, сера, фтор",6,0,6,85
5mp8,"углерод, сера, хлор",6,0,6,85
5mp8,"углерод, сера, галогены",6,0,6,85
5mp8,любой тяжёлый атом,6,12,6,85
5moe,любой углерод,6,0,6,85
5moe,углерод и сера,6,0,6,85
5moe,углерод и галогены,6,0,6,85
5moe,"углерод, сера, фтор",6,0,6,85
5moe,"углерод, сера, хлор",6,0,6,85
5moe,"углерод, сера, галогены",6,0,6,85
5moe,любой тяжёлый атом,6,12,6,85
5mp8,любой углерод,6,0,6,85
5mp8,углерод и сера,6,0,6,85
5mp8,углерод и галогены,6,0,6,85
5mp8,"углерод, сера, фтор",6,0,6,85
5mp8,"углерод, сера, хлор",6,0,6,85
5mp8,"углерод, сера, галогены",6,0,6,85
5mp8,любой тяжёлый атом,6,12,6,85
5mp8,любой углерод,8,0,8,85
5mp8,углерод и сера,8,0,8,85
5mp8,углерод и галогены,8,0,8,85
5mp8,"углерод, сера, фтор",8,0,8,85
5mp8,"углерод, сера, хлор",8,0,8,85
5mp8,"углерод, сера, галогены",8,0,8,85
5mp8,любой тяжёлый атом,8,11,8,85
5t1h,любой углерод,15,0,15,85
5t1h,углерод и сера,15,0,15,85
5t1h,углерод и галогены,15,0,15,85
5t1h,"углерод, сера, фтор",15,0,15,85
5t1h,"углерод, сера, хлор",15,0,15,85
5t1h,"углерод, сера, галогены",15,0,15,85
5t1h,любой тяжёлый атом,15,0,15,85
5mo8,любой углерод,15,0,15,85
5mo8,углерод и сера,15,0,15,85
5mo8,углерод и галогены,15,0,15,85
5mo8,"углерод, сера, фтор",15,0,15,85
5mo8,"углерод, сера, хлор",15,0,15,85
5mo8,"углерод, сера, галогены",15,0,15,85
5mo8,любой тяжёлый атом,15,0,15,85
5moe,любой углерод,6,0,6,85
5moe,углерод и сера,6,0,6,85
5moe,углерод и галогены,6,0,6,85
5moe,"углерод, сера, фтор",6,0,6,85
5moe,"углерод, сера, хлор",6,0,6,85
5moe,"углерод, сера, галогены",6,0,6,85
5moe,любой тяжёлый атом,6,12,6,85
5mow,любой углерод,7,0,8,85
5mow,углерод и сера,7,0,8,85
5mow,углерод и галогены,8,0,8,85
5mow,"углерод, сера, фтор",7,0,8,85
5mow,"углерод, сера, хлор",7,0,8,85
5mow,"углерод, сера, галогены",8,0,8,85
5mow,любой тяжёлый атом,8,3,8,85
5moh,любой углерод,8,0,8,85
5moh,углерод и сера,8,0,8,85
5moh,углерод и галогены,8,0,8,85
5moh,"углерод, сера, фтор",8,0,8,85
5moh,"углерод, сера, хлор",8,0,8,85
5moh,"углерод, сера, галогены",8,0,8,85
5moh,любой тяжёлый атом,8,4,8,85
5mo5,любой углерод,9,0,9,85
5mo5,углерод и сера,9,0,9,85
5mo5,углерод и галогены,9,0,9,85
5mo5,"углерод, сера, фтор",9,0,9,85
5mo5,"углерод, сера, хлор",9,0,9,85
5mo5,"углерод, сера, галогены",9,0,9,85
5mo5,любой тяжёлый атом,9,1,9,85
5mov,любой углерод,9,0,9,85
5mov,углерод и сера,9,0,9,85
5mov,углерод и галогены,9,0,9,85
5mov,"углерод, сера, фтор",9,0,9,85
5mov,"углерод, сера, хлор",9,0,9,85
5mov,"углерод, сера, галогены",9,0,9,85
5mov,любой тяжёлый атом,9,2,9,85
5mo8,любой углерод,15,0,15,85
5mo8,углерод и сера,15,0,15,85
5mo8,углерод и галогены,15,0,15,85
5mo8,"углерод, сера, фтор",15,0,15,85
5mo8,"углерод, сера, хлор",15,0,15,85
5mo8,"углерод, сера, галогены",15,0,15,85
5mo8,любой тяжёлый атом,15,0,15,85
5mow,любой углерод,7,0,8,85
5mow,углерод и сера,7,0,8,85
5mow,углерод и галогены,8,0,8,85
5mow,"углерод, сера, фтор",7,0,8,85
5mow,"углерод, сера, хлор",7,0,8,85
5mow,"углерод, сера, галогены",8,0,8,85
5mow,любой тяжёлый атом,8,3,8,85
5mpj,любой углерод,8,0,8,85
5mpj,углерод и сера,8,0,8,85
5mpj,углерод и галогены,8,0,8,85
5mpj,"углерод, сера, фтор",8,0,8,85
5mpj,"углерод, сера, хлор",8,0,8,85
5mpj,"углерод, сера, галогены",8,0,8,85
5mpj,любой тяжёлый атом,8,11,8,85
5moe,любой углерод,9,0,9,85
5moe,углерод и сера,9,0,9,85
5moe,углерод и галогены,9,0,9,85
5moe,"углерод, сера, фтор",9,0,9,85
5moe,"углерод, сера, хлор",9,0,9,85
5moe,"углерод, сера, галогены",9,0,9,85
5moe,любой тяжёлый атом,9,11,9,85
5mo5,любой углерод,9,0,9,85
5mo5,углерод и сера,9,0,9,85
5mo5,углерод и галогены,9,0,9,85
5mo5,"углерод, сера, фтор",9,0,9,85
5mo5,"углерод, сера, хлор",9,0,9,85
5mo5,"углерод, сера, галогены",9,0,9,85
5mo5,любой тяжёлый атом,9,1,9,85
5moh,любой углерод,8,0,8,85
5moh,углерод и сера,8,0,8,85
5moh,углерод и галогены,8,0,8,85
5moh,"углерод, сера, фтор",8,0,8,85
5moh,"углерод, сера, хлор",8,0,8,85
5moh,"углерод, сера, галогены",8,0,8,85
5moh,любой тяжёлый атом,8,4,8,85
5mov,любой углерод,9,0,9,85
5mov,углерод и сера,9,0,9,85
5mov,углерод и галогены,9,0,9,85
5mov,"углерод, сера, фтор",9,0,9,85
5mov,"углерод, сера, хлор",9,0,9,85
5mov,"углерод, сера, галогены",9,0,9,85
5mov,любой тяжёлый атом,9,2,9,85
5mo8,любой углерод,15,0,15,85
5mo8,углерод и сера,15,0,15,85
5mo8,углерод и галогены,15,0,15,85
5mo8,"углерод, сера, фтор",15,0,15,85
5mo8,"углерод, сера, хлор",15,0,15,85
5mo8,"углерод, сера, галогены",15,0,15,85
5mo8,любой тяжёлый атом,15,0,15,85
5mo8,любой углерод,15,0,15,85
5mo8,углерод и сера,15,0,15,85
5mo8,углерод и галогены,15,0,15,85
5mo8,"углерод, сера, фтор",15,0,15,85
5mo8,"углерод, сера, хлор",15,0,15,85
5mo8,"углерод, сера, галогены",15,0,15,85
5mo8,любой тяжёлый атом,15,0,15,85
5moe,любой углерод,9,0,9,85
5moe,углерод и сера,9,0,9,85
5moe,углерод и галогены,9,0,9,85
5moe,"углерод, сера, фтор",9,0,9,85
5moe,"углерод, сера, хлор",9,0,9,85
5moe,"углерод, сера, галогены",9,0,9,85
5moe,любой тяжёлый атом,9,11,9,85
5mp8,любой углерод,8,0,8,85
5mp8,углерод и сера,8,0,8,85
5mp8,углерод и галогены,8,0,8,85
5mp8,"углерод, сера, фтор",8,0,8,85
5mp8,"углерод, сера, хлор",8,0,8,85
5mp8,"углерод, сера, галогены",8,0,8,85
5mp8,любой тяжёлый атом,8,11,8,85
8bgc,любой углерод,12,0,12,85
8bgc,углерод и сера,12,0,12,85
8bgc,углерод и галогены,12,0,12,85
8bgc,"углерод, сера, фтор",12,0,12,85
8bgc,"углерод, сера, хлор",12,0,12,85
8bgc,"углерод, сера, галогены",12,0,12,85
8bgc,любой тяжёлый атом,12,3,12,85
7zyk,любой углерод,7,0,7,85
7zyk,углерод и сера,7,0,7,85
7zyk,углерод и галогены,7,0,7,85
7zyk,"углерод, сера, фтор",7,0,7,85
7zyk,"углерод, сера, хлор",7,0,7,85
7zyk,"углерод, сера, галогены",7,0,7,85
7zyk,любой тяжёлый атом,7,10,7,85
7zyk,любой углерод,7,0,7,85
7zyk,углерод и сера,7,0,7,85
7zyk,углерод и галогены,7,0,7,85
7zyk,"углерод, сера, фтор",7,0,7,85
7zyk,"углерод, сера, хлор",7,0,7,85
7zyk,"углерод, сера, галогены",7,0,7,85
7zyk,любой тяжёлый атом,7,10,7,85
5t1h,любой углерод,15,0,15,85
5t1h,углерод и сера,15,0,15,85
5t1h,углерод и галогены,15,0,15,85
5t1h,"углерод, сера, фтор",15,0,15,85
5t1h,"углерод, сера, хлор",15,0,15,85
5t1h,"углерод, сера, галогены",15,0,15,85
5t1h,любой тяжёлый атом,15,0,15,85
5t1h,любой углерод,15,0,15,85
5t1h,углерод и сера,15,0,15,85
5t1h,углерод и галогены,15,0,15,85
5t1h,"углерод, сера, фтор",15,0,15,85
5t1h,"углерод, сера, хлор",15,0,15,85
5t1h,"углерод, сера, галогены",15,0,15,85
5t1h,любой тяжёлый атом,15,0,15,85
7qux,любой углерод,7,0,7,85
7qux,углерод и сера,7,0,7,85
7qux,углерод и галогены,7,0,7,85
7qux,"углерод, сера, фтор",7,0,7,85
7qux,"углерод, сера, хлор",7,0,7,85
7qux,"углерод, сера, галогены",7,0,7,85
7qux,любой тяжёлый атом,7,10,7,85
7qux,любой углерод,7,0,7,85
7qux,углерод и сера,7,0,7,85
7qux,углерод и галогены,7,0,7,85
7qux,"углерод, сера, фтор",7,0,7,85
7qux,"углерод, сера, хлор",7,0,7,85
7qux,"углерод, сера, галогены",7,0,7,85
7qux,любой тяжёлый атом,7,10,7,85
5t1h,любой углерод,15,0,15,85
5t1h,углерод и сера,15,0,15,85
5t1h,углерод и галогены,15,0,15,85
5t1h,"углерод, сера, фтор",15,0,15,85
5t1h,"углерод, сера, хлор",15,0,15,85
5t1h,"углерод, сера, галогены",15,0,15,85
5t1h,любой тяжёлый атом,15,0,15,85
7x4h,любой углерод,11,0,11,85
7x4h,углерод и сера,11,0,11,85
7x4h,углерод и галогены,11,0,11,85
7x4h,"углерод, сера, фтор",11,0,11,85
7x4h,"углерод, сера, хлор",11,0,11,85
7x4h,"углерод, сера, галогены",11,0,11,85
7x4h,любой тяжёлый атом,11,3,11,85
7x4h,любой углерод,11,0,11,85
7x4h,углерод и сера,11,0,11,85
7x4h,углерод и галогены,11,0,11,85
7x4h,"углерод, сера, фтор",11,0,11,85
7x4h,"углерод, сера, хлор",11,0,11,85
7x4h,"углерод, сера, галогены",11,0,11,85
7x4h,любой тяжёлый атом,11,3,11,85
5n1v,любой углерод,15,0,15,85
5n1v,углерод и сера,15,0,15,85
5n1v,углерод и галогены,15,0,15,85
5n1v,"углерод, сера, фтор",15,0,15,85
5n1v,"углерод, сера, хлор",15,0,15,85
5n1v,"углерод, сера, галогены",15,0,15,85
5n1v,любой тяжёлый атом,15,2,15,85
5n1v,любой углерод,15,0,15,85
5n1v,углерод и сера,15,0,15,85
5n1v,углерод и галогены,15,0,15,85
5n1v,"углерод, сера, фтор",15,0,15,85
5n1v,"углерод, сера, хлор",15,0,15,85
5n1v,"углерод, сера, галогены",15,0,15,85
5n1v,любой тяжёлый атом,15,2,15,85
5n1v,любой углерод,15,0,15,85
5n1v,углерод и сера,15,0,15,85
5n1v,углерод и галогены,15,0,15,85
5n1v,"углерод, сера, фтор",15,0,15,85
5n1v,"углерод, сера, хлор",15,0,15,85
5n1v,"углерод, сера, галогены",15,0,15,85
5n1v,любой тяжёлый атом,15,2,15,85
5n1v,любой углерод,15,0,15,85
5n1v,углерод и сера,15,0,15,85
5n1v,углерод и галогены,15,0,15,85
5n1v,"углерод, сера, фтор",15,0,15,85
5n1v,"углерод, сера, хлор",15,0,15,85
5n1v,"углерод, сера, галогены",15,0,15,85
5n1v,любой тяжёлый атом,15,2,15,85
8pvo,любой углерод,13,0,13,85
8pvo,углерод и сера,13,0,13,85
8pvo,углерод и галогены,13,0,13,85
8pvo,"углерод, сера, фтор",13,0,13,85
8pvo,"углерод, сера, хлор",13,0,13,85
8pvo,"углерод, сера, галогены",13,0,13,85
8pvo,любой тяжёлый атом,13,2,13,85
5ct0,любой углерод,8,0,8,85
5ct0,углерод и сера,8,0,8,85
5ct0,углерод и галогены,8,0,8,85
5ct0,"углерод, сера, фтор",8,0,8,85
5ct0,"углерод, сера, хлор",8,0,8,85
5ct0,"углерод, сера, галогены",8,0,8,85
5ct0,любой тяжёлый атом,8,1,8,85
5mmf,любой углерод,8,0,8,85
5mmf,углерод и сера,8,0,8,85
5mmf,углерод и галогены,8,0,8,85
5mmf,"углерод, сера, фтор",8,0,8,85
5mmf,"углерод, сера, хлор",8,0,8,85
5mmf,"углерод, сера, галогены",8,0,8,85
5mmf,любой тяжёлый атом,8,0,8,85
5cvf,любой углерод,7,0,7,85
5cvf,углерод и сера,7,0,7,85
5cvf,углерод и галогены,7,0,7,85
5cvf,"углерод, сера, фтор",7,0,7,85
5cvf,"углерод, сера, хлор",7,0,7,85
5cvf,"углерод, сера, галогены",7,0,7,85
5cvf,любой тяжёлый атом,7,12,7,85
5csh,любой углерод,6,0,6,85
5csh,углерод и сера,6,0,6,85
5csh,углерод и галогены,6,0,6,85
5csh,"углерод, сера, фтор",6,0,6,85
5csh,"углерод, сера, хлор",6,0,6,85
5csh,"углерод, сера, галогены",6,0,6,85
5csh,любой тяжёлый атом,6,5,6,85
5cu4,любой углерод,16,0,16,85
5cu4,углерод и сера,16,0,16,85
5cu4,углерод и галогены,16,0,16,85
5cu4,"углерод, сера, фтор",16,0,16,85
5cu4,"углерод, сера, хлор",16,0,16,85
5cu4,"углерод, сера, галогены",16,0,16,85
5cu4,любой тяжёлый атом,16,0,16,85
5csh,любой углерод,7,0,7,85
5csh,углерод и сера,7,0,7,85
5csh,углерод и галогены,7,0,7,85
5csh,"углерод, сера, фтор",7,0,7,85
5csh,"углерод, сера, хлор",7,0,7,85
5csh,"углерод, сера, галогены",7,0,7,85
5csh,любой тяжёлый атом,7,10,7,85
5cu3,любой углерод,17,0,17,85
5cu3,углерод и сера,17,0,17,85
5cu3,углерод и галогены,17,0,17,85
5cu3,"углерод, сера, фтор",17,0,17,85
5cu3,"углерод, сера, хлор",17,0,17,85
5cu3,"углерод, сера, галогены",17,0,17,85
5cu3,любой тяжёлый атом,17,1,17,85
5csh,любой углерод,6,0,6,85
5csh,углерод и сера,6,0,6,85
5csh,углерод и галогены,6,0,6,85
5csh,"углерод, сера, фтор",6,0,6,85
5csh,"углерод, сера, хлор",6,0,6,85
5csh,"углерод, сера, галогены",6,0,6,85
5csh,любой тяжёлый атом,6,5,6,85
7b8h,любой углерод,8,0,8,85
7b8h,углерод и сера,8,0,8,85
7b8h,углерод и галогены,8,0,8,85
7b8h,"углерод, сера, фтор",8,0,8,85
7b8h,"углерод, сера, хлор",8,0,8,85
7b8h,"углерод, сера, галогены",8,0,8,85
7b8h,любой тяжёлый атом,8,1,8,85
5cvh,любой углерод,8,0,8,85
5cvh,углерод и сера,8,0,8,85
5cvh,углерод и галогены,8,0,8,85
5cvh,"углерод, сера, фтор",8,0,8,85
5cvh,"углерод, сера, хлор",8,0,8,85
5cvh,"углерод, сера, галогены",8,0,8,85
5cvh,любой тяжёлый атом,8,11,8,85
5cu4,любой углерод,15,0,15,85
5cu4,углерод и сера,15,0,15,85
5cu4,углерод и галогены,15,0,15,85
5cu4,"углерод, сера, фтор",15,0,15,85
5cu4,"углерод, сера, хлор",15,0,15,85
5cu4,"углерод, сера, галогены",15,0,15,85
5cu4,любой тяжёлый атом,15,0,15,85
7a4q,любой углерод,12,0,12,85
7a4q,углерод и сера,12,0,12,85
7a4q,углерод и галогены,12,0,12,85
7a4q,"углерод, сера, фтор",12,0,12,85
7a4q,"углерод, сера, хлор",12,0,12,85
7a4q,"углерод, сера, галогены",12,0,12,85
7a4q,любой тяжёлый атом,12,2,12,85
7a4q,любой углерод,12,0,12,85
7a4q,углерод и сера,12,0,12,85
7a4q,углерод и галогены,12,0,12,85
7a4q,"углерод, сера, фтор",12,0,12,85
7a4q,"углерод, сера, хлор",12,0,12,85
7a4q,"углерод, сера, галогены",12,0,12,85
